"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1925047545455329540","Wed May 21 04:34:35 +0000 2025","1","BREAKING NEWS RABU 21 MEI 2025 1. SEBAB CUACA BURUK 6 KECELAKAAN LAUT PANGANDARAN 2. SUNGAI TARIKOLOT KUNING PEKAT 3. DEDI MULYADI LEPASKAN 273 ANAK BARAK MILITER 4. INNALILLAHI NAJWA SHIHAB 5. CIREBON TANAM LELE DI JALANAN RUSAK Klik audionya https://t.co/yHiqFGLsgK","1925047545455329540","","","in","","0","0","0","https://x.com/undefined/status/1925047545455329540","191674288",
"1925041598129438985","Wed May 21 04:10:57 +0000 2025","0","CURHATAN Siswa SMA Masuk Barak Militer Bukan Karena Nakal Ceritanya Beda dengan Klaim Dedi Mulyadi https://t.co/eiKoLLGO7c lewat @tribunnews","1925041598129438985","","","in","","0","0","0","https://x.com/undefined/status/1925041598129438985","1239919987227127808",
"1925040344586223842","Wed May 21 04:05:58 +0000 2025","0","Federasi Guru Desak Mendikdasmen Turun Tangan Hentikan Program Dedi Mulyadi https://t.co/g6rEGvxTuK Nah kalian apa kerja kalian terhadap anak yg dikirim ke barak militer dasar goblok","1925040344586223842","","","in","","0","0","0","https://x.com/undefined/status/1925040344586223842","1720655479326863360",
"1925036159820034313","Wed May 21 03:49:20 +0000 2025","1","Gubernur Jawa Barat Dedi Mulyadi secara berapi-api menegaskan akan melanjutkan program pendidikan di barak militer bagi siswa nakal gelombang kedua. Hal itu setelah 273 siswa lulus gelombang pertama dari program pendidikan di barak militer Dodik Bela Negara Rindam III https://t.co/xEYCvARG9Y","1925036159820034313","https://pbs.twimg.com/amplify_video_thumb/1925035650895773697/img/rvr7w5m6eOIwXqnX.jpg","","in","","0","1","1","https://x.com/undefined/status/1925036159820034313","132078023",
"1925029283455697089","Wed May 21 03:22:01 +0000 2025","1","Dedi Mulyadi ke Siswa Pendidikan Barak Militer: Bukan Anak Nakal Kalian Anak Hebat Kalian Anak Masa Depan https://t.co/dJIaHUKbFW","1925029283455697089","https://pbs.twimg.com/amplify_video_thumb/1925029183010619392/img/_UvPUw2pm-BDAEgY.jpg","","in","","0","0","0","https://x.com/undefined/status/1925029283455697089","1892054019734110208",
"1925027296798453771","Wed May 21 03:14:07 +0000 2025","0","Dedi Mulyadi Tegaskan Lanjutkan Program Pendidikan di Barak Militer Gelombang Kedua: Biarkan yang Nyinyir Sakit Hati https://t.co/VJu4itexSx","1925027296798453771","","","in","","0","0","0","https://x.com/undefined/status/1925027296798453771","1426591205089898503",
"1925020228955856974","Wed May 21 02:46:02 +0000 2025","0","Dedi Mulyadi Berapi-api Lanjutkan Pendidikan Siswa di Barak: Biarkan yang Nyinyir Sakit Hati https://t.co/jSuq6RPo8C","1925020228955856974","","","in","","0","0","0","https://x.com/undefined/status/1925020228955856974","132078023",
"1925014252697616754","Wed May 21 02:22:17 +0000 2025","2","Setelah mengirimkan siswa nakal ke barak militer Gubernur Jawa Barat Dedi Mulyadi kembali membuat gebrakan. Kali ini Dedi Mulyadi meluncurkan program Sekolah Kebangsaan Jawa Barat Istimewa. Editor : Arfi Nurzeera #IDNTimesJabar https://t.co/DFgPdlYeCJ","1925014252697616754","https://pbs.twimg.com/amplify_video_thumb/1925014138524401664/img/1XFxHzX9jFAkSjRZ.jpg","","in","","0","0","1","https://x.com/undefined/status/1925014252697616754","1318853792893300737",
"1925013717693120716","Wed May 21 02:20:09 +0000 2025","3","Gubernur Jawa Barat Dedi Mulyadi menjawab kritik dari berbagai kalangan terkait kebijakannya mengirim siswa nakal ke barak militer. Editor : Arfi Nurzeera #IDNTimesJabar https://t.co/8vsQcFLmml","1925013717693120716","https://pbs.twimg.com/amplify_video_thumb/1925013427405389825/img/bVoK56XGCgwHKlT1.jpg","","in","","0","0","1","https://x.com/undefined/status/1925013717693120716","1318853792893300737",
"1925009650774376593","Wed May 21 02:04:00 +0000 2025","295","Momen Bangganya Gubernur Dedi Mulyadi Melihat Petugas Upacaranya Dari Siswa Yg Barak Militer Peluk Hangat. https://t.co/FmzKYQchp7","1925009650774376593","https://pbs.twimg.com/amplify_video_thumb/1924968548813963268/img/Zk48tUTleOGXzFyZ.jpg","","in","","8","30","55","https://x.com/undefined/status/1925009650774376593","1407985647738966017",
"1925002339452424206","Wed May 21 01:34:57 +0000 2025","12","ini serius kemarin gue sampe dengerin ibu2 banyakan yang lagi pada ngomong sambil jualan sambil beberes sambil ngurus anak mereka semua ngomong 'lebih enak dikirim ke barak sama dedi mulyadi daripada ngurus rumah cape tapi dihargain kaga laki2 mah gabisa ngapa2in'","1925002339452424206","","","in","","0","1","0","https://x.com/undefined/status/1925002339452424206","3139173434",
"1924835218038665224","Wed May 21 00:59:04 +0000 2025","0","@mbanenoy @/kang dedi Mulyadi liat kang seret aja ke barak","1924993311213060542","","mbanenoy","in","","0","0","0","https://x.com/undefined/status/1924993311213060542","1622236670124003328",
"1924992765068472428","Wed May 21 00:56:54 +0000 2025","0","Detik-detik Kang Dedi Mulyadi Tegur Keras! Satpol PP Dan Bupati Purwakarta Terkait Minuman Yang Masih Bebas Berjualan Di Pinggir Jalan! Saat KDM Bertanya Ke Anak Alumni Sekolah Barak Militer Karena Masih Terjadi Pembiaran Penjualan Minuman Yang Menyebkan Anak Menjadi Seperti Ini https://t.co/xVqiZrA8Fa","1924992765068472428","https://pbs.twimg.com/ext_tw_video_thumb/1924992685603225603/pu/img/H_hOCF_eosdGGJdT.jpg","","in","","0","0","0","https://x.com/undefined/status/1924992765068472428","2170763288",
"1924870692757237886","Tue May 20 16:51:50 +0000 2025","0","masuk barak aja deh luhk bertiga bentar gue telp pak dedi mulyadi dulu","1924870692757237886","","","in","","0","0","0","https://x.com/undefined/status/1924870692757237886","1865740872211718144",
"1924862508579590437","Tue May 20 16:19:18 +0000 2025","23","AWAS PAK DIBULLY BUZZERNYA! Gubernur Lemhannas Ace Hasan Syadzily mengatakan tak seluruh persoalan bisa diselesaikan dg pendekatan militeristik. la menyampaikan itu ktk ditanya awak media soal kebijakan Gubernur Jabar Dedi Mulyadi mengirimkan 'anak nakal' ke barak militer. https://t.co/Ls5pU6pyPY","1924862508579590437","https://pbs.twimg.com/media/GrZ8PyxbAAAK2B8.jpg","","in","","0","1","12","https://x.com/undefined/status/1924862508579590437","1040306964100669440",
"1924862219927560223","Tue May 20 16:18:10 +0000 2025","0","pak dedi mulyadi kirim dia ke barak pakkk","1924862219927560223","","","in","","0","0","0","https://x.com/undefined/status/1924862219927560223","1345987990691037184",
"1924856909758374337","Tue May 20 15:57:04 +0000 2025","2","tar balikin aje kl dah pada wamil dih ngomongin barak mulu lu kaya dedi mulyadi ","1924856909758374337","","","in","","0","1","0","https://x.com/undefined/status/1924856909758374337","1028614419163504641",
"1924856428877250924","Tue May 20 15:55:09 +0000 2025","0","jusa lu tc di barak ya gua udh telponin kang dedi mulyadi","1924856428877250924","","","in","","0","0","0","https://x.com/undefined/status/1924856428877250924","1387005269670985736",
"1924837343774835045","Tue May 20 15:43:45 +0000 2025","0","@xsunoc laporin ke dedi mulyadi biar dibawa ke barak ya","1924853561982341211","","xsunoc","in","","0","1","0","https://x.com/undefined/status/1924853561982341211","1852019460854747136",
"1924817857801814200","Tue May 20 15:08:11 +0000 2025","124","@sweetiestdre4m Dedi Mulyadi tolong seret jusa ke barak","1924844611765493845","","sweetiestdre4m","in","","0","0","5","https://x.com/undefined/status/1924844611765493845","1514422628785696769",
"1924842007132041697","Tue May 20 14:57:50 +0000 2025","0","udah timnas indo bapuk parah ditambah pemainnya banyak drama hell noo.... dedi mulyadi tolong bawa anak anak itu ke barak saja","1924842007132041697","","","in","","0","1","0","https://x.com/undefined/status/1924842007132041697","1493451085092392964",
"1924839348752810226","Tue May 20 14:47:17 +0000 2025","0","Nama Kang Dedi Mulyadi mulai di takutin soalnya takut di angkut ke barak","1924839348752810226","","","in","","0","0","0","https://x.com/undefined/status/1924839348752810226","1412425635029467144",
"1924833029832507831","Tue May 20 14:22:10 +0000 2025","4","MTZ Official Website PKS DKI Minta Pramono Terapkan Cara Dedi Mulyadi: Kirim Siswa Nakal di Jakarta ke Barak Militer 30 April 2025 Sekretaris Fraksi PKS DPRD DKI Jakarta M Taufik Zoelkifli mengaku sepakat dengan kebijakan Gubernur Jawa Barat Dedi Mulyadi yang ingin mengirim https://t.co/pmZEIUIv3A","1924833029832507831","https://pbs.twimg.com/media/GrZhH59bAAIyvD7.jpg","","in","","0","3","2","https://x.com/undefined/status/1924833029832507831","48306266",
"1924817895672185251","Tue May 20 13:22:02 +0000 2025","0","Barak Ala Indonesia vs Finlandia? Gak Jauh Beda! Lagi rame soal program karakter ala barak militer yang digagas Kang Dedi Mulyadi. Banyak yang bilang kekerasan tuh bukan solusi! Eh ternyata di Finlandia juga ada sistem serupa: Family Center. https://t.co/PVcF6xGhkL","1924817895672185251","https://pbs.twimg.com/amplify_video_thumb/1924817750251470853/img/1wu8gVCfbX4SX-D2.jpg","","in","","0","0","0","https://x.com/undefined/status/1924817895672185251","1889530835742892037",
"1924817771738898579","Tue May 20 13:21:32 +0000 2025","0","PAK DEDI MULYADI bawa ke barak orang iniparah banget","1924817771738898579","","","in","","0","0","0","https://x.com/undefined/status/1924817771738898579","1624223649090920449",
"1924810003091005606","Tue May 20 12:50:40 +0000 2025","1","Momen peringatan Hari Kebangkitan Nasional (Harkitnas) 2025 dimanfaatkan Gubernur Jawa Barat Dedi Mulyadi untuk menanggapi kritik terhadap program pendidikan berkarakter yang kerap disebut sebagai program barak militer. Dalam upacara tingkat provinsi yang digelar di Jalan https://t.co/xyaxaCD85A","1924810003091005606","https://pbs.twimg.com/amplify_video_thumb/1924809705681285120/img/m9B1G0UePJ6obiII.jpg","","in","","0","0","0","https://x.com/undefined/status/1924810003091005606","502140136",
"1924808964086366390","Tue May 20 12:46:32 +0000 2025","2","kata dedi mulyadi yang gila karena uyong ini dimasukin barak gue batch 16 kalian berapa ges https://t.co/9BQUbkrpBQ","1924808964086366390","https://pbs.twimg.com/media/GrZLjLebMAAl4MN.jpg","","in","","0","4","0","https://x.com/undefined/status/1924808964086366390","1439965582040780806",
"1924807563088167395","Tue May 20 12:40:58 +0000 2025","21","Kak Seto Apresiasi Program Pendidikan di Barak Gubernur Jabar Dedi Mulyadi | #DediMulyadi #KakSeto #PendidikanMiliter https://t.co/2Cm8A8GcTk","1924807563088167395","https://pbs.twimg.com/amplify_video_thumb/1924807377888673795/img/3gZS2bBTPJlmWpJ2.jpg","","in","","3","1","9","https://x.com/undefined/status/1924807563088167395","23343960",
"1924807315699744993","Tue May 20 12:39:59 +0000 2025","0","Gubernur Lemhannas @acehasan76 Hasan Syadzily sindir halus Gubernur Jabar Dedi Mulyadi soal anak nakal dikirim ke barak militer. Barak itu bukan tempat hukuman kata Ace. Anak-anak bermasalah butuh pemahaman bukan pelatihan militer. https://t.co/MuhafjeFWI https://t.co/J2VWWWICWU","1924807315699744993","https://pbs.twimg.com/media/GrZJsiFaQAADskh.jpg","","in","","0","1","0","https://x.com/undefined/status/1924807315699744993","839770049309106176",
"1924805822238077000","Tue May 20 12:34:03 +0000 2025","1","Namanya juga dari PDIP kalau ngga nyinyir rasanya ngga kerja... Bisa apa Ono Surono ini... Pantas Ono Surono Sekarang Berani Ada Pegangan Kuat Goyang Kebijakan Barak Militer Dedi Mulyadi https://t.co/pFzpoL0aq6 via @tribunnews","1924805822238077000","","","in","","0","0","1","https://x.com/undefined/status/1924805822238077000","1486631613932834819",
"1924805591379411192","Tue May 20 12:33:08 +0000 2025","0","Gambaran barak militer dedi mulyadi https://t.co/QAq99z4QQk","1924805591379411192","https://pbs.twimg.com/amplify_video_thumb/1924805433270927363/img/NxQMkO9vDwx8dW3g.jpg","","in","","0","0","0","https://x.com/undefined/status/1924805591379411192","1391435802538766336",
"1924794113997906092","Tue May 20 11:47:32 +0000 2025","0","Tangis Dedi Mulyadi Pecah Seusai Lepas Ratusan Pelajar Bandel Lulusan Barak Militer https://t.co/5rULecOOwv","1924794113997906092","","","in","","0","0","0","https://x.com/undefined/status/1924794113997906092","79130206",
"1924003781307662809","Tue May 20 04:45:55 +0000 2025","0","@ArayaaVk8429 Nah disuruh bawa ke barak aja sama dedi mulyadi kakanya ","1924688011134153150","","ArayaaVk8429","in","","0","0","0","https://x.com/undefined/status/1924688011134153150","1394071579949027329",
"1924685067345133740","Tue May 20 04:34:13 +0000 2025","291","Pidato Kang Dedi Mulyadi dari Barak Militer ini memang dahsyat dan bikin merinding. Wajar aja si Ono Surono semakin kejang . Peluang dia utk nyagub sdh tertutup rapat. Sukur ga masuk penjara. https://t.co/FEyxiUhO6r","1924685067345133740","https://pbs.twimg.com/ext_tw_video_thumb/1924684998365609984/pu/img/w4RPD1E5I5Heuq9o.jpg","","in","","5","33","87","https://x.com/undefined/status/1924685067345133740","1301242545888849921",
"1924668413890462170","Tue May 20 04:26:49 +0000 2025","7620","@unmagnetism Kang dedi mulyadi mana inihhh kayanya justin harus masuk Barak","1924683206609273179","","unmagnetism","in","","31","26","253","https://x.com/undefined/status/1924683206609273179","229064889",
"1924680109178663096","Tue May 20 04:14:31 +0000 2025","0","dedi mulyadi akan kirim siapapun yg nyenggol tuwas ke barak","1924680109178663096","","","in","","0","0","0","https://x.com/undefined/status/1924680109178663096","1918485814104989696",
"1924665963775197671","Tue May 20 03:18:18 +0000 2025","0","gw kira barak dedi mulyadi tuh baru rencana udah beres batch pertama ternyata wkwkwk bodor","1924665963775197671","","","in","","0","0","0","https://x.com/undefined/status/1924665963775197671","1455943524742942723",
"1924662181980995972","Tue May 20 03:06:35 +0000 2025","0","@woonahae dedi mulyadi juga baik nanti anaknya dibawa ke barak","1924663014344757663","","woonahae","in","","0","1","0","https://x.com/undefined/status/1924663014344757663","1127068009",
"1924644798423834943","Tue May 20 01:54:12 +0000 2025","0","Loh dah d bantuin akan kerja loh yang gak ada hasilnya malah teriak macam Lembaga Kesetanan selama ini apa hasil dari kerja loh pada??? Deret Temuan KPAI soal Program Anak Masuk Barak Militer Milik Dedi Mulyadi https://t.co/ODjBqDqXpT","1924644798423834943","","","in","","0","0","0","https://x.com/undefined/status/1924644798423834943","1673160780752261120",
"1924631815383376132","Tue May 20 01:02:37 +0000 2025","0","Testimoni Orang Tua Usai Anaknya Pulang dari Barak Ikut Program Dedi Mulyadi: Saya Lihatnya Beda https://t.co/4s1HHuL4Z7","1924631815383376132","","","in","","0","0","0","https://x.com/undefined/status/1924631815383376132","262026799",
"1924628374087204954","Tue May 20 00:48:56 +0000 2025","38","Dedi Mulyadi Sebut Laki-laki Suka Berbohong Jadi Target Masuk Barak Militer https://t.co/Q6TTIMEWxy","1924628374087204954","","","in","","8","61","21","https://x.com/undefined/status/1924628374087204954","887743587579944960",
"1924619109196824943","Tue May 20 00:12:07 +0000 2025","24","Ivan Gunawan Ngebet Diperistri Ario Bayu Netizen Minta Dedi Mulyadi Seret ke Barak Militer https://t.co/7Yj04zsHh5","1924619109196824943","","","in","","0","1","17","https://x.com/undefined/status/1924619109196824943","887743587579944960",
"1924603703107170662","Mon May 19 23:10:54 +0000 2025","0","kang dedi mulyadi tolong kirim sy ke barak sy pengen ditatar sama jaehyun","1924603703107170662","","","in","","0","0","0","https://x.com/undefined/status/1924603703107170662","1107156349241053185",
"1924503688229388787","Mon May 19 16:33:29 +0000 2025","1","Tiru Dedi Mulyadi Wali Kota Semarang Pertimbangkan Kirim Geng Remaja ke Barak Militer https://t.co/BHEKWfrQZG https://t.co/s1y5DhOWHh","1924503688229388787","https://pbs.twimg.com/media/GrU158IW0AA2zpt.jpg","","in","","0","0","0","https://x.com/undefined/status/1924503688229388787","118371948",
"1924498313887600640","Mon May 19 16:14:58 +0000 2025","0","@yourhazel_ Ke barak aja jel enak loh nanti km jd anak kesayangan nya KDM (kang dedi mulyadi) ","1924499028110373108","","yourhazel_","in","","0","1","0","https://x.com/undefined/status/1924499028110373108","865808750229180416",
"1924486486063489035","Mon May 19 15:25:08 +0000 2025","0","Kebijakan Gubernur Jawa Barat Dedi Mulyadi mengenai pendidikan siswa bermasalah di barak militer memicu banyak persepsi. Menanggapi hal ini Dosen Psikologi UIN Jakarta Luzvinda mengatakan bahwa pendidikan barak militer memiliki kemungkinan hasil yang bersifat sementara. https://t.co/NtQssXnYyv","1924486486063489035","https://pbs.twimg.com/media/GrUmQc-aIAEg4Hc.jpg","","in","","0","1","0","https://x.com/undefined/status/1924486486063489035","855998838",
"1924480032820572315","Mon May 19 14:59:29 +0000 2025","0","yg ngetawain gua masukin barak /telfon kang dedi mulyadi","1924480032820572315","","","in","","0","0","0","https://x.com/undefined/status/1924480032820572315","1899484076975050752",
"1924478667130085782","Mon May 19 14:54:03 +0000 2025","0","FAK SABAR GUA MAU MASUK BARAK AJH /menelfon kang dedi mulyadi","1924478667130085782","","","in","","0","0","0","https://x.com/undefined/status/1924478667130085782","1899484076975050752",
"1924477234909462627","Mon May 19 14:48:22 +0000 2025","0","Minta KPAI Tak Cuma Komentari Siswa di Barak Dedi Mulyadi: Kalau Merasa Salah Mari Turun Bersama https://t.co/9qH7lw5Dy5 #KPAI #DediMulyadi","1924477234909462627","","","in","","0","0","0","https://x.com/undefined/status/1924477234909462627","803335130148286464",
"1924475178253271460","Mon May 19 14:45:47 +0000 2025","268","@tanyakanrl yang masi main unpopular opinion sama dedi mulyadi bakal digiring ke barak. alias ASUUUU MUAKKKK STOP GA AJGGGGG TREND SAMPAH BIKIN BERANTEM https://t.co/bXOJUbPx3q","1924476584771387539","https://pbs.twimg.com/media/GrUdQVXa4AACfWQ.jpg","tanyakanrl","in","","0","1","6","https://x.com/undefined/status/1924476584771387539","1299229276315631617",
"1924106498776731882","Mon May 19 14:22:06 +0000 2025","0","@asep_berlian837 @hipohan Buta huruf itu tauladan khi.. Yang bilang untuk satu batch sebelah mana? Kalo dia bilang itu dicadangkan untuk kebutuhan kedepan khi. Dedi Mulyadi Sediakan Rp 6 Miliar untuk Kirim Anak Nakal ke Barak Militer https://t.co/Ocqh5BpMFg","1924470623629353175","","asep_berlian837","in","","0","1","0","https://x.com/undefined/status/1924470623629353175","1604204021215948800",
"1924461107881889853","Mon May 19 13:44:17 +0000 2025","0","Dedi Mulyadi vs KPAI soal Program Barak Militer untuk Siswa Nakal Gubernur Jawa Barat Dedi Mulyadi balik menegur KPAI yang mengkritik program pembinaan siswa bermasalah lewat pelatihan di barak militer. Menurut Dedi KPAI tak cukup hanya mengoreksi tapi juga harus terjun https://t.co/Ge3nAWC3kU","1924461107881889853","https://pbs.twimg.com/media/GrUL3YSbcAA-6hQ.jpg","","in","","0","1","0","https://x.com/undefined/status/1924461107881889853","46693036",
"1924450530103066983","Mon May 19 13:02:15 +0000 2025","17","dedi mulyadi akan kirim mahasiswa yg malas mengerjakan skripsi ke barak","1924450530103066983","","","in","","0","3","0","https://x.com/undefined/status/1924450530103066983","1180838928972226562",
"1924449911145378028","Mon May 19 12:59:48 +0000 2025","0"," Ponten Merah Militerisasi Anak KPAI meminta Gubernur Jawa Barat Dedi Mulyadi menghentikan program pengiriman anak-anak ke barak militer. Sejumlah temuan menguatkan indikasi bahwa program itu melanggar perlindungan dan hak-hak anak. #BoikotStasiunTV #BoikotStasiunTV https://t.co/IVEHZKIHaK","1924449911145378028","https://pbs.twimg.com/media/GrUE_bJbIAAeUqb.jpg","","in","","0","0","0","https://x.com/undefined/status/1924449911145378028","1604064608913723394",
"1924446188084060181","Mon May 19 12:45:00 +0000 2025","34","Ponten Merah Pengiriman Anak Nakal ke Barak Militer Dedi Mulyadi #TempoPlus https://t.co/UdD2ou9FxP","1924446188084060181","","","in","","0","0","11","https://x.com/undefined/status/1924446188084060181","18129942",
"1924073041379917878","Mon May 19 12:42:38 +0000 2025","1","@hotstipated tengil bgt kata gue balikin ke barak aja dah sama dedi mulyadi or whatever his name was","1924445593449230527","","hotstipated","in","","0","0","0","https://x.com/undefined/status/1924445593449230527","857920285973950464",
"1924444129674862640","Mon May 19 12:36:49 +0000 2025","0","Nakal Masuk Barak: Populisme Moral atau Panggung Konten? Mengkritisi Kebijakan Gaya Dedi Mulyadi https://t.co/AJVz01gwCu","1924444129674862640","","","in","","0","0","0","https://x.com/undefined/status/1924444129674862640","343169899",
"1924443376952463658","Mon May 19 12:33:50 +0000 2025","0","Dedi Mulyadi Tanggapi Kritik KPAI soal Barak Militer: Harusnya Fokus Selesaikan Masalah Anak https://t.co/ufh8T0gPMU","1924443376952463658","","","in","","0","0","0","https://x.com/undefined/status/1924443376952463658","1446434492571217927",
"1924439925145194554","Mon May 19 12:20:07 +0000 2025","0","dedi mulyadi himbau mucis &amp; jenjen masuk barak militer","1924439925145194554","","","in","","0","1","0","https://x.com/undefined/status/1924439925145194554","1779584395697061888",
"1924439861354013115","Mon May 19 12:19:51 +0000 2025","15","Gubernur Jawa Barat Dedi Mulyadi menyatakan bahwa 273 siswa bermasalah akan keluar dari barak militer besok (20/5). Ia juga meminta Komisi Perlindungan Anak Indonesia (KPAI) untuk turut membantu mendidik dan membina anak-anak yang telah keluar dari barak militer https://t.co/7IZMO0adGe","1924439861354013115","https://pbs.twimg.com/amplify_video_thumb/1924439657737011200/img/g0_nOsBEQyDBjTvF.jpg","","in","","1","9","7","https://x.com/undefined/status/1924439861354013115","57261519",
"1924425847655784837","Mon May 19 11:24:10 +0000 2025","0","Hayo siapa di sini yang susah makan? Nanti dilaporin ke Kang Dedi Mulyadi biar dikirim ke barak militer. Kalau nakal dilaporin Kang Dedi. Tapi kalau bingung mau belanja ke luar negeri tapi gak punya kartu kredit laporin aja ke CS https://t.co/0nwrcyojyK. Biar langsung https://t.co/zeba6I26MH","1924425847655784837","https://pbs.twimg.com/amplify_video_thumb/1924425126864433152/img/v7zCfHF0mp4Dw2v-.jpg","","in","","0","0","0","https://x.com/undefined/status/1924425847655784837","1714224591462408192",
"1924419359205900688","Mon May 19 10:58:23 +0000 2025","0","Dedi Mulyadi Tantang KPAI Ambil Peran hingga Isi Kritik soal Barak Militer https://t.co/bQ90CEAliJ lewat @YouTube","1924419359205900688","","","in","","0","0","0","https://x.com/undefined/status/1924419359205900688","1262307977479913472",
"1924415620189393331","Mon May 19 10:43:32 +0000 2025","1","kang dedi mulyadi bawa dy ke barak kang","1924415620189393331","","","in","","0","1","0","https://x.com/undefined/status/1924415620189393331","1343534049252413440",
"1924404326316781910","Mon May 19 09:58:39 +0000 2025","2","Gubernur Jawa Barat (Jabar) Dedi Mulyadi menanggapi Komisi Perlindungan Anak Indonesia (KPAI) yang menemukan sejumlah pelanggaran dalam program barak militer yang diterapkan bagi pelajar bermasalah. Salah satu sorotan KPAI adalah anak-anak tidur di atas velbed atau tempat tidur https://t.co/PUkyM9cnNu","1924404326316781910","https://pbs.twimg.com/amplify_video_thumb/1924403774770077696/img/PeRyr69v2p_28iBW.jpg","","in","","0","1","1","https://x.com/undefined/status/1924404326316781910","58880688",
"1924354540285153612","Mon May 19 09:28:31 +0000 2025","0","@speaknowjul diangkut dedi mulyadi nyang barak","1924396740343660658","","speaknowjul","in","","0","0","0","https://x.com/undefined/status/1924396740343660658","1794310101266030592",
"1924393340164043034","Mon May 19 09:15:00 +0000 2025","1","Rafathar Adukan Nagita Slavina Dedi Mulyadi: Pilih Mau Barak Mana? https://t.co/sgDpMXPM5Q","1924393340164043034","","","in","","0","0","0","https://x.com/undefined/status/1924393340164043034","47274731",
"1924380628021350629","Mon May 19 08:24:29 +0000 2025","5","Dedi Mulyadi Sindir KPAI yang Kritik Pelatihan di Barak Militer / #dedimulyadi #kpai https://t.co/xNNkitvSBi","1924380628021350629","https://pbs.twimg.com/amplify_video_thumb/1924380457107406848/img/JzDkV-UpoJ1I9BjZ.jpg","","in","","0","1","1","https://x.com/undefined/status/1924380628021350629","23343960",
"1924379567118025129","Mon May 19 08:20:16 +0000 2025","0","Dedi Mulyadi Sebut Ratusan Siswa Nakal Bakal Keluar Barak Militer Besok https://t.co/6KMr9GhhuD","1924379567118025129","","","in","","0","0","0","https://x.com/undefined/status/1924379567118025129","1578222594",
"1924379353305215162","Mon May 19 08:19:25 +0000 2025","0","kang dedi mulyadi angkut aja melani ini ke barak","1924379353305215162","","","in","","0","1","0","https://x.com/undefined/status/1924379353305215162","1600368004318887936",
"1924367312049918281","Mon May 19 07:31:34 +0000 2025","0","Jawab Kritik KPAI Soal Program Siswa Nakal ke Barak TNI Dedi Mulyadi: Kita Turun Jangan Hanya Komentar #UangKartal #KPAI #TNI #dedimulyadi #Jabar https://t.co/wAlzDtaG3M","1924367312049918281","","","in","","0","0","0","https://x.com/undefined/status/1924367312049918281","1899723361137352704",
"1924365583853998394","Mon May 19 07:24:42 +0000 2025","17","Dedi Mulyadi Tantang KPAI Ambil Peran hingga Isi Kritik soal Barak Militer https://t.co/QK6PZIIqcs","1924365583853998394","","","in","","1","11","4","https://x.com/undefined/status/1924365583853998394","71436318",
"1924360875600998633","Mon May 19 07:06:00 +0000 2025","0","273 siswa Lulus dari Barak Militer Selasa Besok Dedi Mulyadi Minta KPAI Ikut Terlibat Secara Konkret Tak Hanya Beri Kritik https://t.co/4eH9VDLys9","1924360875600998633","","","in","","0","0","0","https://x.com/undefined/status/1924360875600998633","2392460208",
"1924359606501077034","Mon May 19 07:00:57 +0000 2025","0","kang dedi mulyadi ni ada yang mau dimasukkin ke barak (lemburan)","1924359606501077034","","","in","","0","0","0","https://x.com/undefined/status/1924359606501077034","1300952205957107712",
"1924358299543076961","Mon May 19 06:55:46 +0000 2025","0","Barak Militer Anak Dikritik KPAI Tanpa Asesmen Psikolog Profesional Dedi Mulyadi: Harusnya Ambil Langkah https://t.co/2XKnLgkdKY","1924358299543076961","","","in","","0","0","0","https://x.com/undefined/status/1924358299543076961","1578222594",
"1924353074631774622","Mon May 19 06:35:00 +0000 2025","4","273 Siswa Nakal Keluar dari Barak Militer ala Dedi Mulyadi Besok https://t.co/MNdwZfRVWA","1924353074631774622","","","in","","2","0","1","https://x.com/undefined/status/1924353074631774622","4187275698",
"1924351172577734748","Mon May 19 06:27:27 +0000 2025","1","Udah pada tau kan kalo Dedi Mulyadi emang lagi jadi sorotan karena program kontroversialnya yang ngirim anak yang dianggap nakal ke barak militer. Nah ternyata total anggaran yang digelontorkan untuk 900 anak itu capai Rp6 miliar dari APBD.","1924351175379591383","","suaradotcom","in","","0","1","0","https://x.com/undefined/status/1924351175379591383","2340155395",
"1924345258001011121","Mon May 19 06:03:56 +0000 2025","0","Kang Dedi Mulyadi Janji Pemuda Sekolah Barak Militer TNI - Resimen 1 Dodik Bela Negara Berikan Kesempatan Buat Anak-anak Ini Untuk Berubah Dan Memiliki Kesempatan Kedua Untuk Merubah Diri Agar Cinta Tanah Air Cinta Keluarga Dan Cinta Kesesama https://t.co/Fh1Vs0utPg","1924345258001011121","https://pbs.twimg.com/ext_tw_video_thumb/1924344908573216768/pu/img/fshOPQF_J9P9LGx4.jpg","","in","","0","0","0","https://x.com/undefined/status/1924345258001011121","2170763288",
"1924344120212148389","Mon May 19 05:59:25 +0000 2025","44","Hal baik malah di perdebatkan Gubernur jawa barat Dedi mulyadi atau KDM menanggapi tegas temua (KPAI) terkait dugaan intimidasi terhadap pelajar di barak militer https://t.co/mgzjtKAHRB","1924344120212148389","https://pbs.twimg.com/media/GrSkx2lXYAAVAQR.jpg","","in","","0","5","11","https://x.com/undefined/status/1924344120212148389","1639127965",
